ID,PID,Hours,Amount,Phase Bill Count,DeliveryMethod,Status,Division,Unit,Sponsor,Phase,ActualDuration,ProjectDuration,PlanningDuration,DesignDuration,ProcurementDuration,ConstructionDuration,CloseOutDuration,Monthly FTE
LBK15BRRF-Design,LBK15BRRF,79.25,11461.15,12,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,2.0,1766.0,121.0,62.0,679.0,508.0,396.0,0.28
LBK15BRRF-Procurement,LBK15BRRF,697.75,102878.98000000003,145,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,19.65,1766.0,121.0,62.0,679.0,508.0,396.0,0.25
LBK15BRRF-Construction,LBK15BRRF,2015.25,323603.5400000007,255,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Construction,17.42,1766.0,121.0,62.0,679.0,508.0,396.0,0.83
LBK15BRRF-Closeout,LBK15BRRF,335.25,53184.06,37,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Closeout,1.38,1766.0,121.0,62.0,679.0,508.0,396.0,1.74
LNCA15MOT-Initiation,LNCA15MOT,143.0,20732.260000000002,35,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,12.29,2674.0,381.0,932.0,427.0,427.0,507.0,0.08
LNCA15MOT-Design,LNCA15MOT,836.4166666666666,139941.57000000007,176,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,30.06,2674.0,381.0,932.0,427.0,427.0,507.0,0.2
LNCA15MOT-Procurement,LNCA15MOT,191.25,30960.779999999988,42,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,3.22,2674.0,381.0,932.0,427.0,427.0,507.0,0.42
PO141-40P-Design,PO141-40P,6885.0,1035627.1599999998,498,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,POLICE,Police,Design,27.39,3274.0,84.0,849.0,460.0,1151.0,730.0,1.8
PO141-40P-Procurement,PO141-40P,1282.1166666666668,205350.57000000004,144,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,POLICE,Police,Procurement,14.84,3274.0,84.0,849.0,460.0,1151.0,730.0,0.62
PO141-40P-Construction,PO141-40P,667.4166666666666,109346.37999999996,70,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,POLICE,Police,Construction,5.06,3274.0,84.0,849.0,460.0,1151.0,730.0,0.94
LBM15MPRF-Initiation,LBM15MPRF,137.25,19849.09999999999,26,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,7.16,3100.0,222.0,1660.0,246.0,727.0,245.0,0.14
LBM15MPRF-Design,LBM15MPRF,1052.0833333333333,170943.81000000023,282,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,39.1,3100.0,222.0,1660.0,246.0,727.0,245.0,0.19
LNCAL15CC-Initiation,LNCAL15CC,473.5,71550.07999999997,87,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,22.06,3292.0,683.0,1065.0,274.0,540.0,730.0,0.15
LNCAL15CC-Design,LNCAL15CC,1159.9166666666665,172061.23000000042,297,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,23.0,3292.0,683.0,1065.0,274.0,540.0,730.0,0.36
LBM15RDHC-Initiation,LBM15RDHC,200.5,29051.58999999999,41,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,11.45,3144.0,355.0,1662.0,216.0,545.0,366.0,0.13
LBM15RDHC-Design,LBM15RDHC,326.0833333333333,48651.029999999955,102,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,34.04,3144.0,355.0,1662.0,216.0,545.0,366.0,0.07
LBK15WTHC-Initiation,LBK15WTHC,961.7500000000001,139749.28000000003,101,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,12.9,2300.0,400.0,953.0,88.0,495.0,364.0,0.53
LBK15WTHC-Design,LBK15WTHC,4716.250000000001,734151.3899999995,499,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,26.74,2300.0,400.0,953.0,88.0,495.0,364.0,1.26
LBK15WTHC-Procurement,LBK15WTHC,791.9166666666667,134950.69,73,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,2.94,2300.0,400.0,953.0,88.0,495.0,364.0,1.92
LBK15WTHC-Construction,LBK15WTHC,475.08333333333337,76332.38999999994,113,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Construction,3.22,2300.0,400.0,953.0,88.0,495.0,364.0,1.05
LBM15GBRF-Initiation,LBM15GBRF,332.0,48154.450000000004,55,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,14.65,2281.0,454.0,1370.0,83.0,315.0,59.0,0.16
LBM15GBRF-Design,LBM15GBRF,375.5,56370.699999999975,101,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,28.75,2281.0,454.0,1370.0,83.0,315.0,59.0,0.09
PV467ANY4-Design,PV467ANY4,24.5,3543.1899999999996,5,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,6.49,1723.0,0.0,202.0,367.0,389.0,765.0,0.03
PV467ANY4-Procurement,PV467ANY4,161.25,23370.730000000003,30,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,11.85,1723.0,0.0,202.0,367.0,389.0,765.0,0.1
PV467ANY4-Construction,PV467ANY4,1195.8333333333335,188086.21000000005,111,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,12.52,1723.0,0.0,202.0,367.0,389.0,765.0,0.68
PV467ANY4-Closeout,PV467ANY4,273.5,42074.85,35,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,5.52,1723.0,0.0,202.0,367.0,389.0,765.0,0.35
S174-173A-Initiation,S174-173A,724.3333333333333,109954.69000000008,102,1.AllInHouse,Active,PUBLIC BUILDINGS,SANITATION,None,Initiation,13.8,2995.0,424.0,600.0,278.0,963.0,730.0,0.37
LBC15EPEN-Initiation,LBC15EPEN,172.75,25020.089999999986,42,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,14.72,1971.0,1320.0,232.0,151.0,268.0,180.0,0.08
SANDBK4TR-Initiation,SANDBK4TR,21.0,3042.1800000000003,6,1.AllInHouse,Completed,PUBLIC BUILDINGS,SANITATION,Sanitation,Initiation,14.26,223.0,,,,33.0,180.0,0.01
SANDBK4TR-Closeout,SANDBK4TR,60.5,8801.539999999997,12,1.AllInHouse,Completed,PUBLIC BUILDINGS,SANITATION,Sanitation,Closeout,5.52,223.0,,,,33.0,180.0,0.08
LNCA15RSD-Initiation,LNCA15RSD,348.5,50520.11,47,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,15.35,2356.0,757.0,531.0,354.0,153.0,561.0,0.16
LNCA15RSD-Design,LNCA15RSD,751.7499999999999,117490.72000000002,154,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,25.97,2356.0,757.0,531.0,354.0,153.0,561.0,0.21
LNCA15RSD-Procurement,LNCA15RSD,327.5,52475.42,51,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,3.22,2356.0,757.0,531.0,354.0,153.0,561.0,0.73
LNEM15PCH-Initiation,LNEM15PCH,75.0,10846.5,16,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,4.77,1318.0,148.0,183.0,213.0,318.0,456.0,0.11
LNEM15PCH-Design,LNEM15PCH,364.0,52885.490000000005,25,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,5.9,1318.0,148.0,183.0,213.0,318.0,456.0,0.44
LNEM15PCH-Procurement,LNEM15PCH,241.75,35169.78999999999,40,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,6.87,1318.0,148.0,183.0,213.0,318.0,456.0,0.25
LNEM15PCH-Construction,LNEM15PCH,205.5,31349.34,42,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,8.71,1318.0,148.0,183.0,213.0,318.0,456.0,0.17
LNEM15PCH-Closeout,LNEM15PCH,10.5,1685.25,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,4.14,1318.0,148.0,183.0,213.0,318.0,456.0,0.02
LNEAL15SV-Initiation,LNEAL15SV,181.0,26736.149999999998,65,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,26.22,1435.0,658.0,270.0,166.0,341.0,180.0,0.05
S136-374L-Design,S136-374L,1.5,218.21999999999997,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,SANITATION,Sanitation,Design,0.77,1319.0,1.0,24.0,1.0,807.0,486.0,0.01
S136-374L-Construction,S136-374L,1109.2,167112.16999999995,135,1.AllInHouse,Completed,PUBLIC BUILDINGS,SANITATION,Sanitation,Construction,26.03,1319.0,1.0,24.0,1.0,807.0,486.0,0.3
S136-374L-Closeout,S136-374L,121.5,20704.849999999995,19,1.AllInHouse,Completed,PUBLIC BUILDINGS,SANITATION,Sanitation,Closeout,2.3,1319.0,1.0,24.0,1.0,807.0,486.0,0.38
LBC15FBHC-Initiation,LBC15FBHC,255.0,36974.859999999986,47,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,13.1,3214.0,406.0,1499.0,214.0,730.0,365.0,0.14
LBC15FBHC-Design,LBC15FBHC,446.5833333333333,66052.81000000003,161,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,30.59,3214.0,406.0,1499.0,214.0,730.0,365.0,0.1
PV235HA3B-Design,PV235HA3B,43.25,6254.82,9,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,6.84,1540.0,19.0,212.0,32.0,1096.0,181.0,0.05
PV235HA3B-Procurement,PV235HA3B,8.5,1229.27,2,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,1.03,1540.0,19.0,212.0,32.0,1096.0,181.0,0.06
PV235HA3B-Construction,PV235HA3B,112.25,16477.32,24,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,13.29,1540.0,19.0,212.0,32.0,1096.0,181.0,0.06
PV503VENU-Design,PV503VENU,27.5,3977.0500000000006,7,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,8.19,1579.0,13.0,254.0,32.0,629.0,651.0,0.02
PV503VENU-Procurement,PV503VENU,4.0,578.48,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,1.03,1579.0,13.0,254.0,32.0,629.0,651.0,0.03
PV503VENU-Construction,PV503VENU,154.0,23237.53,38,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,20.29,1579.0,13.0,254.0,32.0,629.0,651.0,0.05
LNCAL15CP-Initiation,LNCAL15CP,54.0,7809.48,10,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,3.1,1809.0,96.0,120.0,696.0,173.0,724.0,0.12
LNCAL15CP-Design,LNCAL15CP,351.5,50960.57,35,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,3.87,1809.0,96.0,120.0,696.0,173.0,724.0,0.65
LNCAL15CP-Procurement,LNCAL15CP,915.3333333333334,142554.07000000007,148,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,21.76,1809.0,96.0,120.0,696.0,173.0,724.0,0.3
LNCAL15CP-Construction,LNCAL15CP,631.25,93750.18000000005,82,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,6.98,1809.0,96.0,120.0,696.0,173.0,724.0,0.65
LNCAL15CP-Closeout,LNCAL15CP,236.0,40205.149999999994,37,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.75,1809.0,96.0,120.0,696.0,173.0,724.0,0.29
LBC15MPHC-Initiation,LBC15MPHC,72.0,10412.640000000001,14,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,8.26,3229.0,424.0,1467.0,245.0,728.0,365.0,0.06
LBC15MPHC-Design,LBC15MPHC,517.1166666666666,77033.63000000002,169,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,38.18,3229.0,424.0,1467.0,245.0,728.0,365.0,0.1
LBK15BDHC-Initiation,LBK15BDHC,130.5,18910.53999999999,28,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,11.16,3064.0,346.0,1557.0,246.0,550.0,365.0,0.08
LBK15BDHC-Design,LBK15BDHC,1290.0000000000002,208376.9000000003,276,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,33.58,3064.0,346.0,1557.0,246.0,550.0,365.0,0.27
LNCA15BLD-Initiation,LNCA15BLD,113.5,16414.37,17,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,3.48,1470.0,108.0,204.0,243.0,261.0,654.0,0.23
LNCA15BLD-Design,LNCA15BLD,398.0,57729.91000000001,42,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,6.58,1470.0,108.0,204.0,243.0,261.0,654.0,0.43
LNCA15BLD-Procurement,LNCA15BLD,326.75,47535.59,68,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,7.84,1470.0,108.0,204.0,243.0,261.0,654.0,0.3
LNCA15BLD-Construction,LNCA15BLD,136.0,21418.729999999996,47,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,6.16,1470.0,108.0,204.0,243.0,261.0,654.0,0.16
LNCA15BLD-Closeout,LNCA15BLD,105.5,18577.96,24,1.AllInHouse,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.52,1470.0,108.0,204.0,243.0,261.0,654.0,0.14
LQSAROOF-Initiation,LQSAROOF,165.75,24037.219999999987,51,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Initiation,10.77,1802.0,334.0,529.0,291.0,269.0,379.0,0.11
LQSAROOF-Design,LQSAROOF,1130.9166666666665,180812.04000000004,205,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Design,17.06,1802.0,334.0,529.0,291.0,269.0,379.0,0.47
LQSAROOF-Procurement,LQSAROOF,690.25,90267.20000000006,124,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Procurement,9.39,1802.0,334.0,529.0,291.0,269.0,379.0,0.53
LQSAROOF-Construction,LQSAROOF,610.1666666666667,100931.22000000003,116,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-QBPL,Construction,9.13,1802.0,334.0,529.0,291.0,269.0,379.0,0.48
PV034ROSE-Design,PV034ROSE,87.25,12618.12,9,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,3.9,1458.0,5.0,121.0,55.0,1096.0,181.0,0.16
PV034ROSE-Procurement,PV034ROSE,47.25,6833.31,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,0.71,1458.0,5.0,121.0,55.0,1096.0,181.0,0.48
PV034ROSE-Construction,PV034ROSE,828.5,126581.21000000005,126,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,36.16,1458.0,5.0,121.0,55.0,1096.0,181.0,0.16
PV120CT7E-Initiation,PV120CT7E,270.25,39196.43000000001,34,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,18.07,1771.0,20.0,709.0,228.0,450.0,364.0,0.11
PV120CT7E-Design,PV120CT7E,298.48333333333335,43423.36,33,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,5.46,1771.0,20.0,709.0,228.0,450.0,364.0,0.39
PV120CT7E-Procurement,PV120CT7E,306.5,47927.85999999999,36,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,7.61,1771.0,20.0,709.0,228.0,450.0,364.0,0.29
PV120CT7E-Construction,PV120CT7E,902.5833333333334,130266.19000000012,136,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,13.49,1771.0,20.0,709.0,228.0,450.0,364.0,0.48
PV120CT7E-Closeout,PV120CT7E,178.25,29904.81999999999,32,1.AllInHouse,Completed,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Closeout,5.75,1771.0,20.0,709.0,228.0,450.0,364.0,0.22
PO79GENER-Initiation,PO79GENER,216.75,31346.429999999993,22,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,POLICE,Police,Initiation,6.52,2244.0,202.0,707.0,413.0,793.0,129.0,0.24
PO79GENER-Design,PO79GENER,3196.9666666666662,485841.52,298,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,POLICE,Police,Design,22.81,2244.0,202.0,707.0,413.0,793.0,129.0,1.0
PO79GENER-Procurement,PO79GENER,705.75,111183.19999999997,73,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,POLICE,Police,Procurement,13.32,2244.0,202.0,707.0,413.0,793.0,129.0,0.38
PO79GENER-Construction,PO79GENER,165.75,26294.58,37,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,POLICE,Police,Construction,2.3,2244.0,202.0,707.0,413.0,793.0,129.0,0.51
PV467GUG5-Design,PV467GUG5,21.75,3145.4900000000002,5,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,6.74,1566.0,42.0,209.0,35.0,1095.0,185.0,0.02
PV467GUG5-Procurement,PV467GUG5,5.0,723.1,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,0.74,1566.0,42.0,209.0,35.0,1095.0,185.0,0.05
PV467GUG5-Construction,PV467GUG5,257.25,42443.0,61,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,35.35,1566.0,42.0,209.0,35.0,1095.0,185.0,0.05
PV467GUG5-Closeout,PV467GUG5,18.5,2981.92,6,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,6.32,1566.0,42.0,209.0,35.0,1095.0,185.0,0.02
PV266-EXT-Initiation,PV266-EXT,977.25,141924.59000000003,50,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,11.54,2381.0,279.0,935.0,307.0,356.0,504.0,0.6
PV266-EXT-Design,PV266-EXT,1303.25,213073.32000000018,181,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,27.62,2381.0,279.0,935.0,307.0,356.0,504.0,0.34
PV266-EXT-Procurement,PV266-EXT,253.75,40787.49999999999,37,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,7.87,2381.0,279.0,935.0,307.0,356.0,504.0,0.23
PV236SGD2-Design,PV236SGD2,16.0,2313.92,5,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,4.84,1467.0,14.0,150.0,32.0,730.0,541.0,0.02
PV236SGD2-Procurement,PV236SGD2,8.5,1229.27,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,0.48,1467.0,14.0,150.0,32.0,730.0,541.0,0.13
PV236SGD2-Construction,PV236SGD2,138.25,21248.97,36,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,24.1,1467.0,14.0,150.0,32.0,730.0,541.0,0.04
PV236SGD2-Closeout,PV236SGD2,45.5,6093.589999999999,13,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,17.45,1467.0,14.0,150.0,32.0,730.0,541.0,0.02
PV381SRA6-Design,PV381SRA6,83.25,12039.650000000001,6,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,5.94,1854.0,5.0,184.0,22.0,270.0,1373.0,0.1
PV381SRA6-Procurement,PV381SRA6,8.0,1156.96,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,0.71,1854.0,5.0,184.0,22.0,270.0,1373.0,0.08
PV381SRA6-Construction,PV381SRA6,54.5,7928.659999999999,15,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,8.71,1854.0,5.0,184.0,22.0,270.0,1373.0,0.04
PV381SRA6-Closeout,PV381SRA6,47.25,7328.29,11,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,5.06,1854.0,5.0,184.0,22.0,270.0,1373.0,0.07
PV354MARQ-Design,PV354MARQ,22.5,3253.9500000000003,6,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,8.13,1425.0,21.0,252.0,178.0,364.0,610.0,0.02
PV354MARQ-Procurement,PV354MARQ,4.5,654.66,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,4.68,1425.0,21.0,252.0,178.0,364.0,610.0,0.01
PV354MARQ-Construction,PV354MARQ,106.5,16650.16,24,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,12.81,1425.0,21.0,252.0,178.0,364.0,610.0,0.06
PV354MARQ-Closeout,PV354MARQ,149.0,22570.93999999998,44,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,19.68,1425.0,21.0,252.0,178.0,364.0,610.0,0.05
P-413QCF1-Initiation,P-413QCF1,136.5,19873.03999999999,20,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Initiation,6.1,2636.0,189.0,842.0,243.0,518.0,844.0,0.16
P-413QCF1-Design,P-413QCF1,3386.166666666666,548787.0900000002,440,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Design,26.3,2636.0,189.0,842.0,243.0,518.0,844.0,0.92
P-413QCF1-Procurement,P-413QCF1,26.0,4124.639999999999,4,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Procurement,0.0,2636.0,189.0,842.0,243.0,518.0,844.0,inf
P-407BHI3-Initiation,P-407BHI3,1167.5,171515.4400000001,152,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Initiation,21.45,3281.0,665.0,1145.0,306.0,365.0,800.0,0.39
P-407BHI3-Design,P-407BHI3,1295.0,218327.5400000003,230,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Design,20.01,3281.0,665.0,1145.0,306.0,365.0,800.0,0.46
HWQF030-Initiation,HWQF030,1684.0,233008.30000000008,208,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,TRANSPORTATION,Transportation,Initiation,23.07,2569.0,738.0,732.0,378.0,357.0,364.0,0.52
HWQF030-Design,HWQF030,675.5833333333333,112442.62000000007,108,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,TRANSPORTATION,Transportation,Design,10.58,2569.0,738.0,732.0,378.0,357.0,364.0,0.46
PWD99WNY1-Design,PWD99WNY1,130.5,18898.95,22,1.AllInHouse,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Design,56.65,4725.0,1166.0,1756.0,890.0,547.0,366.0,0.02
PWD99WNY1-Procurement,PWD99WNY1,1362.25,206970.8400000001,188,1.AllInHouse,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Procurement,28.68,4725.0,1166.0,1756.0,890.0,547.0,366.0,0.34
PWD99WNY1-Construction,PWD99WNY1,434.0,70365.18999999999,65,1.AllInHouse,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Construction,5.52,4725.0,1166.0,1756.0,890.0,547.0,366.0,0.56
LBM13RDFS-Initiation,LBM13RDFS,9.75,1410.06,3,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,19.52,2045.0,605.0,523.0,282.0,271.0,364.0,0.0
LBM13RDFS-Design,LBM13RDFS,161.41666666666669,23946.04,43,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Design,16.87,2045.0,605.0,523.0,282.0,271.0,364.0,0.07
LBM13RDFS-Procurement,LBM13RDFS,273.6666666666667,41982.26,75,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Procurement,9.1,2045.0,605.0,523.0,282.0,271.0,364.0,0.21
LBM13RDFS-Construction,LBM13RDFS,714.0,121672.79000000002,62,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Construction,6.58,2045.0,605.0,523.0,282.0,271.0,364.0,0.78
LBM13RDFS-Closeout,LBM13RDFS,256.5,43133.52,35,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Closeout,4.37,2045.0,605.0,523.0,282.0,271.0,364.0,0.42
TLCWOOD-Initiation,TLCWOOD,212.75,30840.790000000005,26,4.AllConsult,Active,PUBLIC BUILDINGS,TRANSPORTATION,DCAS,Initiation,16.19,4017.0,502.0,1347.0,216.0,1359.0,593.0,0.09
